,pic_num,article
4183,3_110,가족의 여유와 행복을 위한 작은 마당 아이디어
4184,3_111,실내외 공용공간과 구들방을 배치한 1층 평면도
4185,3_112,푸근한 인상을 남기는 주택 전면 외관 디자인
4186,3_113,사적인 성격의 공간을 배치한 주택 2층 평면도
4187,3_114,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4188,3_115,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4189,3_116,빛과 바람이 드나드는 개구부 디자인 아이디어
4190,3_117,틈과 모서리 공간을 알차게 활용하는 인테리어
4191,3_118,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4192,3_119,"우아하고, 밝은 공간 분위기"
4193,3_120,클래식한 분위기와 밝은 모던 분위기의 조화
4194,3_121,바닥재와 조화를 이루는 가구 디자인
4195,3_122,심플하지만 풍요로운 느낌
4196,3_123,거실 내 화장실
4197,3_124,안방 내 화장실
4198,3_125,건물 중앙에서 세대별 공간을 연결하는 안뜰
4199,3_126,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4200,3_127,천창으로 빛이 쏟아지는 복도 끝의 공부방
4201,3_128,공간을 절약하는 붙박이 가구와 수납 아이디어
4202,3_129,풍부한 빛을 끌어들이는 천창과 작은 개구부
4203,3_130,공간을 유연하게 활용하는 실내 미닫이문
4204,3_131,안뜰을 중심으로 온 가족이 만나는 집
4205,3_132,공간감을 풍부하게 만드는 모서리 조명
4206,3_133,쾌적한 실내환경을 조성하는 가구 아이디어
4207,3_134,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4208,3_135,기본 개요 및 분위기 설정
4209,3_136,주변을 조망하는 공간의 이미지
4210,3_137,주변과 닮은 지붕 선
4211,3_138,건축물 뒷편
4212,3_139,실내 분위기
4213,3_140,조명과 함께 강조되는 부피감
4214,3_141,"신축, 개축, 증축 그리고 재건축의 차이는?"
4215,3_142,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4216,3_143,"단독주택, 다세대주택 그리고 다가구주택이란?"
4217,3_144,제1종 근린생활시설과 제2종 근린생활시설은?
4218,3_145,건물 형태에 영향을 주는 일조사선제한
4219,3_146,민법상 이격거리란 무엇일까?
4220,3_147,도로와 건물의 관계를 생각한 가각전제
4221,3_148,다이나믹한 금속 재질의 인테리어
4222,3_149,개방적인 오픈 주방
4223,3_150,기존의 틀을 벗어나는 아이템들
4224,3_151,공간감을 넓혀주는 천장과 조명 디자인
4225,3_152,간접 조명으로 생동감 있게
4226,3_153,멋스러운 빈티지 소품들
4227,3_154,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4228,3_155,주차장 겸 만남의 장소가 되는 전면 외부공간
4229,3_156,가족과 이웃의 소통을 위한 외부공간 아이디어
4230,3_157,실내외 공간을 연결하는 현관과 토방 디자인
4231,3_158,자연의 재료로 맛을 내는 기분 좋은 실내공간
4232,3_159,가족의 사생활을 확보하는 남쪽 정원 디자인
4233,3_160,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4234,3_161,탁 트인 시야와 연속성이 돋보이는 생활공간
4235,3_162,고양이와 부부가 어울리는 반 외부공간
4236,3_163,일상 속 자연과 만나는 테라스 디자인
4237,3_164,색에 대한 기초 지식
4238,3_165,따뜻한 온도
4239,3_166,차가운 온도
4240,3_167,개성 있는 분위기를 원한다면 색상의 조합
4241,3_168,톤에 대한 이해
4242,3_169,"보색, 조화로운 색"
4243,3_170,언덕의 장점을 살린 개방적인 외부 디자인
4244,3_171,접근성과 효율성을 높이는 1층 주차공간 아이디어
4245,3_172,커다란 개구부로 빛을 끌어들이는 계단과 현관
4246,3_173,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4247,3_174,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4248,3_175,계단 아래 공간을 활용하는 수납장 아이디어
4249,3_176,한가로운 마을 풍경을 즐기는 복층 생활공간
4250,3_177,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4251,3_178,온화한 기운이 가득한 저녁의 테라스 풍경
4252,3_179,가족의 일상에 유연하게 대응하는 가구 아이디어
4253,3_180,기본 공간 개요 및 분위기 설정
4254,3_181,비움의 미학
4255,3_182,"거실과 주방, 다이닝 룸의 경계"
4256,3_183,"현대적인 공간감, 주방과 다이닝 룸"
4257,3_184,아늑한 침실
4258,3_185,"인테리어 포인트, 자개"
4259,3_186,자연의 풍경과 어우러지는 소형 단독주택 외관
4260,3_187,가족의 여유와 행복을 위한 작은 마당 아이디어
4261,3_188,실내외 공용공간과 구들방을 배치한 1층 평면도
4262,3_189,푸근한 인상을 남기는 주택 전면 외관 디자인
4263,3_190,사적인 성격의 공간을 배치한 주택 2층 평면도
4264,3_191,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4265,3_192,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4266,3_193,빛과 바람이 드나드는 개구부 디자인 아이디어
4267,3_194,틈과 모서리 공간을 알차게 활용하는 인테리어
4268,3_195,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4269,3_196,"우아하고, 밝은 공간 분위기"
4270,3_197,클래식한 분위기와 밝은 모던 분위기의 조화
4271,3_198,바닥재와 조화를 이루는 가구 디자인
4272,3_199,심플하지만 풍요로운 느낌
4273,3_200,거실 내 화장실
4274,3_201,안방 내 화장실
4275,3_202,건물 중앙에서 세대별 공간을 연결하는 안뜰
4276,3_203,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4277,3_204,천창으로 빛이 쏟아지는 복도 끝의 공부방
4278,3_205,공간을 절약하는 붙박이 가구와 수납 아이디어
4279,3_206,풍부한 빛을 끌어들이는 천창과 작은 개구부
4280,3_207,공간을 유연하게 활용하는 실내 미닫이문
4281,3_208,안뜰을 중심으로 온 가족이 만나는 집
4282,3_209,공간감을 풍부하게 만드는 모서리 조명
4283,3_210,쾌적한 실내환경을 조성하는 가구 아이디어
4284,3_211,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4285,3_212,기본 개요 및 분위기 설정
4286,3_213,주변을 조망하는 공간의 이미지
4287,3_214,주변과 닮은 지붕 선
4288,3_215,건축물 뒷편
4289,3_216,실내 분위기
4290,3_217,조명과 함께 강조되는 부피감
4291,3_218,"신축, 개축, 증축 그리고 재건축의 차이는?"
4292,3_219,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4293,3_220,"단독주택, 다세대주택 그리고 다가구주택이란?"
4294,3_221,제1종 근린생활시설과 제2종 근린생활시설은?
4295,3_222,건물 형태에 영향을 주는 일조사선제한
4296,3_223,민법상 이격거리란 무엇일까?
4297,3_224,도로와 건물의 관계를 생각한 가각전제
4298,3_225,다이나믹한 금속 재질의 인테리어
4299,3_226,개방적인 오픈 주방
4300,3_227,기존의 틀을 벗어나는 아이템들
4301,3_228,공간감을 넓혀주는 천장과 조명 디자인
4302,3_229,간접 조명으로 생동감 있게
4303,3_230,멋스러운 빈티지 소품들
4304,3_231,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4305,3_232,주차장 겸 만남의 장소가 되는 전면 외부공간
4306,3_233,가족과 이웃의 소통을 위한 외부공간 아이디어
4307,3_234,실내외 공간을 연결하는 현관과 토방 디자인
4308,3_235,자연의 재료로 맛을 내는 기분 좋은 실내공간
4309,3_236,가족의 사생활을 확보하는 남쪽 정원 디자인
4310,3_237,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4311,3_238,탁 트인 시야와 연속성이 돋보이는 생활공간
4312,3_239,고양이와 부부가 어울리는 반 외부공간
4313,3_240,일상 속 자연과 만나는 테라스 디자인
4314,3_241,색에 대한 기초 지식
4315,3_242,따뜻한 온도
4316,3_243,차가운 온도
4317,3_244,개성 있는 분위기를 원한다면 색상의 조합
4318,3_245,톤에 대한 이해
4319,3_246,"보색, 조화로운 색"
4320,3_247,언덕의 장점을 살린 개방적인 외부 디자인
4321,3_248,접근성과 효율성을 높이는 1층 주차공간 아이디어
4322,3_249,커다란 개구부로 빛을 끌어들이는 계단과 현관
4323,3_250,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4324,3_251,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4325,3_252,계단 아래 공간을 활용하는 수납장 아이디어
4326,3_253,한가로운 마을 풍경을 즐기는 복층 생활공간
4327,3_254,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4328,3_255,온화한 기운이 가득한 저녁의 테라스 풍경
4329,3_256,가족의 일상에 유연하게 대응하는 가구 아이디어
4330,3_257,기본 공간 개요 및 분위기 설정
4331,3_258,비움의 미학
4332,3_259,"거실과 주방, 다이닝 룸의 경계"
4333,3_260,"현대적인 공간감, 주방과 다이닝 룸"
4334,3_261,아늑한 침실
4335,3_262,"인테리어 포인트, 자개"
4336,3_263,자연의 풍경과 어우러지는 소형 단독주택 외관
4337,3_264,가족의 여유와 행복을 위한 작은 마당 아이디어
4338,3_265,실내외 공용공간과 구들방을 배치한 1층 평면도
4339,3_266,푸근한 인상을 남기는 주택 전면 외관 디자인
4340,3_267,사적인 성격의 공간을 배치한 주택 2층 평면도
4341,3_268,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4342,3_269,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4343,3_270,빛과 바람이 드나드는 개구부 디자인 아이디어
4344,3_271,틈과 모서리 공간을 알차게 활용하는 인테리어
4345,3_272,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4346,3_273,"우아하고, 밝은 공간 분위기"
4347,3_274,클래식한 분위기와 밝은 모던 분위기의 조화
4348,3_275,바닥재와 조화를 이루는 가구 디자인
4349,3_276,심플하지만 풍요로운 느낌
4350,3_277,거실 내 화장실
4351,3_278,안방 내 화장실
4352,3_279,건물 중앙에서 세대별 공간을 연결하는 안뜰
4353,3_280,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4354,3_281,천창으로 빛이 쏟아지는 복도 끝의 공부방
4355,3_282,공간을 절약하는 붙박이 가구와 수납 아이디어
4356,3_283,풍부한 빛을 끌어들이는 천창과 작은 개구부
4357,3_284,공간을 유연하게 활용하는 실내 미닫이문
4358,3_285,안뜰을 중심으로 온 가족이 만나는 집
4359,3_286,공간감을 풍부하게 만드는 모서리 조명
4360,3_287,쾌적한 실내환경을 조성하는 가구 아이디어
4361,3_288,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4362,3_289,기본 개요 및 분위기 설정
4363,3_290,주변을 조망하는 공간의 이미지
4364,3_291,주변과 닮은 지붕 선
4365,3_292,건축물 뒷편
4366,3_293,실내 분위기
4367,3_294,조명과 함께 강조되는 부피감
4368,3_295,"신축, 개축, 증축 그리고 재건축의 차이는?"
4369,3_296,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4370,3_297,"단독주택, 다세대주택 그리고 다가구주택이란?"
4371,3_298,제1종 근린생활시설과 제2종 근린생활시설은?
4372,3_299,건물 형태에 영향을 주는 일조사선제한
4373,3_300,민법상 이격거리란 무엇일까?
4374,3_301,도로와 건물의 관계를 생각한 가각전제
4375,3_302,다이나믹한 금속 재질의 인테리어
4376,3_303,개방적인 오픈 주방
4377,3_304,기존의 틀을 벗어나는 아이템들
4378,3_305,공간감을 넓혀주는 천장과 조명 디자인
4379,3_306,간접 조명으로 생동감 있게
4380,3_307,멋스러운 빈티지 소품들
4381,3_308,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4382,3_309,주차장 겸 만남의 장소가 되는 전면 외부공간
4383,3_310,가족과 이웃의 소통을 위한 외부공간 아이디어
4384,3_311,실내외 공간을 연결하는 현관과 토방 디자인
4385,3_312,자연의 재료로 맛을 내는 기분 좋은 실내공간
4386,3_313,가족의 사생활을 확보하는 남쪽 정원 디자인
4387,3_314,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4388,3_315,탁 트인 시야와 연속성이 돋보이는 생활공간
4389,3_316,고양이와 부부가 어울리는 반 외부공간
4390,3_317,일상 속 자연과 만나는 테라스 디자인
4391,3_318,색에 대한 기초 지식
4392,3_319,따뜻한 온도
4393,3_320,차가운 온도
4394,3_321,개성 있는 분위기를 원한다면 색상의 조합
4395,3_322,톤에 대한 이해
4396,3_323,"보색, 조화로운 색"
4397,3_324,언덕의 장점을 살린 개방적인 외부 디자인
4398,3_325,접근성과 효율성을 높이는 1층 주차공간 아이디어
4399,3_326,커다란 개구부로 빛을 끌어들이는 계단과 현관
4400,3_327,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4401,3_328,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4402,3_329,계단 아래 공간을 활용하는 수납장 아이디어
4403,3_330,한가로운 마을 풍경을 즐기는 복층 생활공간
4404,3_331,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4405,3_332,온화한 기운이 가득한 저녁의 테라스 풍경
4406,3_333,가족의 일상에 유연하게 대응하는 가구 아이디어
4407,3_334,기본 공간 개요 및 분위기 설정
4408,3_335,비움의 미학
4409,3_336,"거실과 주방, 다이닝 룸의 경계"
4410,3_337,"현대적인 공간감, 주방과 다이닝 룸"
4411,3_338,아늑한 침실
4412,3_339,"인테리어 포인트, 자개"
4413,3_340,자연의 풍경과 어우러지는 소형 단독주택 외관
4414,3_341,가족의 여유와 행복을 위한 작은 마당 아이디어
4415,3_342,실내외 공용공간과 구들방을 배치한 1층 평면도
4416,3_343,푸근한 인상을 남기는 주택 전면 외관 디자인
4417,3_344,사적인 성격의 공간을 배치한 주택 2층 평면도
4418,3_345,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4419,3_346,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4420,3_347,빛과 바람이 드나드는 개구부 디자인 아이디어
4421,3_348,틈과 모서리 공간을 알차게 활용하는 인테리어
4422,3_349,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4423,3_350,"우아하고, 밝은 공간 분위기"
4424,3_351,클래식한 분위기와 밝은 모던 분위기의 조화
4425,3_352,바닥재와 조화를 이루는 가구 디자인
4426,3_353,심플하지만 풍요로운 느낌
4427,3_354,거실 내 화장실
4428,3_355,안방 내 화장실
4429,3_356,건물 중앙에서 세대별 공간을 연결하는 안뜰
4430,3_357,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4431,3_358,천창으로 빛이 쏟아지는 복도 끝의 공부방
4432,3_359,공간을 절약하는 붙박이 가구와 수납 아이디어
4433,3_360,풍부한 빛을 끌어들이는 천창과 작은 개구부
4434,3_361,공간을 유연하게 활용하는 실내 미닫이문
4435,3_362,안뜰을 중심으로 온 가족이 만나는 집
4436,3_363,공간감을 풍부하게 만드는 모서리 조명
4437,3_364,쾌적한 실내환경을 조성하는 가구 아이디어
4438,3_365,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4439,3_366,기본 개요 및 분위기 설정
4440,3_367,주변을 조망하는 공간의 이미지
4441,3_368,주변과 닮은 지붕 선
4442,3_369,건축물 뒷편
4443,3_370,실내 분위기
4444,3_371,조명과 함께 강조되는 부피감
4445,3_372,"신축, 개축, 증축 그리고 재건축의 차이는?"
4446,3_373,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4447,3_374,"단독주택, 다세대주택 그리고 다가구주택이란?"
4448,3_375,제1종 근린생활시설과 제2종 근린생활시설은?
4449,3_376,건물 형태에 영향을 주는 일조사선제한
4450,3_377,민법상 이격거리란 무엇일까?
4451,3_378,도로와 건물의 관계를 생각한 가각전제
4452,3_379,다이나믹한 금속 재질의 인테리어
4453,3_380,개방적인 오픈 주방
4454,3_381,기존의 틀을 벗어나는 아이템들
4455,3_382,공간감을 넓혀주는 천장과 조명 디자인
4456,3_383,간접 조명으로 생동감 있게
4457,3_384,멋스러운 빈티지 소품들
4458,3_385,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4459,3_386,주차장 겸 만남의 장소가 되는 전면 외부공간
4460,3_387,가족과 이웃의 소통을 위한 외부공간 아이디어
4461,3_388,실내외 공간을 연결하는 현관과 토방 디자인
4462,3_389,자연의 재료로 맛을 내는 기분 좋은 실내공간
4463,3_390,가족의 사생활을 확보하는 남쪽 정원 디자인
4464,3_391,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4465,3_392,탁 트인 시야와 연속성이 돋보이는 생활공간
4466,3_393,고양이와 부부가 어울리는 반 외부공간
4467,3_394,일상 속 자연과 만나는 테라스 디자인
4468,3_395,색에 대한 기초 지식
4469,3_396,따뜻한 온도
4470,3_397,차가운 온도
4471,3_398,개성 있는 분위기를 원한다면 색상의 조합
4472,3_399,톤에 대한 이해
4473,3_400,"보색, 조화로운 색"
4474,3_401,언덕의 장점을 살린 개방적인 외부 디자인
4475,3_402,접근성과 효율성을 높이는 1층 주차공간 아이디어
4476,3_403,커다란 개구부로 빛을 끌어들이는 계단과 현관
4477,3_404,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4478,3_405,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4479,3_406,계단 아래 공간을 활용하는 수납장 아이디어
4480,3_407,한가로운 마을 풍경을 즐기는 복층 생활공간
4481,3_408,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4482,3_409,온화한 기운이 가득한 저녁의 테라스 풍경
4483,3_410,가족의 일상에 유연하게 대응하는 가구 아이디어
4484,3_411,기본 공간 개요 및 분위기 설정
4485,3_412,비움의 미학
4486,3_413,"거실과 주방, 다이닝 룸의 경계"
4487,3_414,"현대적인 공간감, 주방과 다이닝 룸"
4488,3_415,아늑한 침실
4489,3_416,"인테리어 포인트, 자개"
4490,3_417,자연의 풍경과 어우러지는 소형 단독주택 외관
4491,3_418,가족의 여유와 행복을 위한 작은 마당 아이디어
4492,3_419,실내외 공용공간과 구들방을 배치한 1층 평면도
4493,3_420,푸근한 인상을 남기는 주택 전면 외관 디자인
4494,3_421,사적인 성격의 공간을 배치한 주택 2층 평면도
4495,3_422,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4496,3_423,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4497,3_424,빛과 바람이 드나드는 개구부 디자인 아이디어
4498,3_425,틈과 모서리 공간을 알차게 활용하는 인테리어
4499,3_426,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4500,3_427,"우아하고, 밝은 공간 분위기"
4501,3_428,클래식한 분위기와 밝은 모던 분위기의 조화
4502,3_429,바닥재와 조화를 이루는 가구 디자인
4503,3_430,심플하지만 풍요로운 느낌
4504,3_431,거실 내 화장실
4505,3_432,안방 내 화장실
4506,3_433,건물 중앙에서 세대별 공간을 연결하는 안뜰
4507,3_434,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4508,3_435,천창으로 빛이 쏟아지는 복도 끝의 공부방
4509,3_436,공간을 절약하는 붙박이 가구와 수납 아이디어
4510,3_437,풍부한 빛을 끌어들이는 천창과 작은 개구부
4511,3_438,공간을 유연하게 활용하는 실내 미닫이문
4512,3_439,안뜰을 중심으로 온 가족이 만나는 집
4513,3_440,공간감을 풍부하게 만드는 모서리 조명
4514,3_441,쾌적한 실내환경을 조성하는 가구 아이디어
4515,3_442,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4516,3_443,기본 개요 및 분위기 설정
4517,3_444,주변을 조망하는 공간의 이미지
4518,3_445,주변과 닮은 지붕 선
4519,3_446,건축물 뒷편
4520,3_447,실내 분위기
4521,3_448,조명과 함께 강조되는 부피감
4522,3_449,"신축, 개축, 증축 그리고 재건축의 차이는?"
4523,3_450,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4524,3_451,"단독주택, 다세대주택 그리고 다가구주택이란?"
4525,3_452,제1종 근린생활시설과 제2종 근린생활시설은?
4526,3_453,건물 형태에 영향을 주는 일조사선제한
4527,3_454,민법상 이격거리란 무엇일까?
4528,3_455,도로와 건물의 관계를 생각한 가각전제
4529,3_456,다이나믹한 금속 재질의 인테리어
4530,3_457,개방적인 오픈 주방
4531,3_458,기존의 틀을 벗어나는 아이템들
4532,3_459,공간감을 넓혀주는 천장과 조명 디자인
4533,3_460,간접 조명으로 생동감 있게
4534,3_461,멋스러운 빈티지 소품들
4535,3_462,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4536,3_463,주차장 겸 만남의 장소가 되는 전면 외부공간
4537,3_464,가족과 이웃의 소통을 위한 외부공간 아이디어
4538,3_465,실내외 공간을 연결하는 현관과 토방 디자인
4539,3_466,자연의 재료로 맛을 내는 기분 좋은 실내공간
4540,3_467,가족의 사생활을 확보하는 남쪽 정원 디자인
4541,3_468,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4542,3_469,탁 트인 시야와 연속성이 돋보이는 생활공간
4543,3_470,고양이와 부부가 어울리는 반 외부공간
4544,3_471,일상 속 자연과 만나는 테라스 디자인
4545,3_472,색에 대한 기초 지식
4546,3_473,따뜻한 온도
4547,3_474,차가운 온도
4548,3_475,개성 있는 분위기를 원한다면 색상의 조합
4549,3_476,톤에 대한 이해
4550,3_477,"보색, 조화로운 색"
4551,3_478,언덕의 장점을 살린 개방적인 외부 디자인
4552,3_479,접근성과 효율성을 높이는 1층 주차공간 아이디어
4553,3_480,커다란 개구부로 빛을 끌어들이는 계단과 현관
4554,3_481,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4555,3_482,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4556,3_483,계단 아래 공간을 활용하는 수납장 아이디어
4557,3_484,한가로운 마을 풍경을 즐기는 복층 생활공간
4558,3_485,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4559,3_486,온화한 기운이 가득한 저녁의 테라스 풍경
4560,3_487,가족의 일상에 유연하게 대응하는 가구 아이디어
4561,3_488,기본 공간 개요 및 분위기 설정
4562,3_489,비움의 미학
4563,3_490,"거실과 주방, 다이닝 룸의 경계"
4564,3_491,"현대적인 공간감, 주방과 다이닝 룸"
4565,3_492,아늑한 침실
4566,3_493,"인테리어 포인트, 자개"
4567,3_494,자연의 풍경과 어우러지는 소형 단독주택 외관
4568,3_495,가족의 여유와 행복을 위한 작은 마당 아이디어
4569,3_496,실내외 공용공간과 구들방을 배치한 1층 평면도
4570,3_497,푸근한 인상을 남기는 주택 전면 외관 디자인
4571,3_498,사적인 성격의 공간을 배치한 주택 2층 평면도
4572,3_499,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4573,3_500,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4574,3_501,빛과 바람이 드나드는 개구부 디자인 아이디어
4575,3_502,틈과 모서리 공간을 알차게 활용하는 인테리어
4576,3_503,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4577,3_504,"우아하고, 밝은 공간 분위기"
4578,3_505,클래식한 분위기와 밝은 모던 분위기의 조화
4579,3_506,바닥재와 조화를 이루는 가구 디자인
4580,3_507,심플하지만 풍요로운 느낌
4581,3_508,거실 내 화장실
4582,3_509,안방 내 화장실
4583,3_510,건물 중앙에서 세대별 공간을 연결하는 안뜰
4584,3_511,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4585,3_512,천창으로 빛이 쏟아지는 복도 끝의 공부방
4586,3_513,공간을 절약하는 붙박이 가구와 수납 아이디어
4587,3_514,풍부한 빛을 끌어들이는 천창과 작은 개구부
4588,3_515,공간을 유연하게 활용하는 실내 미닫이문
4589,3_516,안뜰을 중심으로 온 가족이 만나는 집
4590,3_517,공간감을 풍부하게 만드는 모서리 조명
4591,3_518,쾌적한 실내환경을 조성하는 가구 아이디어
4592,3_519,일상 속 여유를 만끽하는 테라스 디자인 아이디어
4593,3_520,기본 개요 및 분위기 설정
4594,3_521,주변을 조망하는 공간의 이미지
4595,3_522,주변과 닮은 지붕 선
4596,3_523,건축물 뒷편
4597,3_524,실내 분위기
4598,3_525,조명과 함께 강조되는 부피감
4599,3_526,"신축, 개축, 증축 그리고 재건축의 차이는?"
4600,3_527,"땅과 건물의 관계, 건폐율과 용적률은 무엇일까?"
4601,3_528,"단독주택, 다세대주택 그리고 다가구주택이란?"
4602,3_529,제1종 근린생활시설과 제2종 근린생활시설은?
4603,3_530,건물 형태에 영향을 주는 일조사선제한
4604,3_531,민법상 이격거리란 무엇일까?
4605,3_532,도로와 건물의 관계를 생각한 가각전제
4606,3_533,다이나믹한 금속 재질의 인테리어
4607,3_534,개방적인 오픈 주방
4608,3_535,기존의 틀을 벗어나는 아이템들
4609,3_536,공간감을 넓혀주는 천장과 조명 디자인
4610,3_537,간접 조명으로 생동감 있게
4611,3_538,멋스러운 빈티지 소품들
4612,3_539,닫힘과 열림으로 완성하는 주택 외부공간 디자인
4613,3_540,주차장 겸 만남의 장소가 되는 전면 외부공간
4614,3_541,가족과 이웃의 소통을 위한 외부공간 아이디어
4615,3_542,실내외 공간을 연결하는 현관과 토방 디자인
4616,3_543,자연의 재료로 맛을 내는 기분 좋은 실내공간
4617,3_544,가족의 사생활을 확보하는 남쪽 정원 디자인
4618,3_545,"가족과 이웃의 쉼터, 벽난로와 반 외부 테라스 공간"
4619,3_546,탁 트인 시야와 연속성이 돋보이는 생활공간
4620,3_547,고양이와 부부가 어울리는 반 외부공간
4621,3_548,일상 속 자연과 만나는 테라스 디자인
4622,3_549,색에 대한 기초 지식
4623,3_550,따뜻한 온도
4624,3_551,차가운 온도
4625,3_552,개성 있는 분위기를 원한다면 색상의 조합
4626,3_553,톤에 대한 이해
4627,3_554,"보색, 조화로운 색"
4628,3_555,언덕의 장점을 살린 개방적인 외부 디자인
4629,3_556,접근성과 효율성을 높이는 1층 주차공간 아이디어
4630,3_557,커다란 개구부로 빛을 끌어들이는 계단과 현관
4631,3_558,실내외 공간을 자연스럽게 연결하는 개구부 디자인
4632,3_559,알찬 공간구성과 아늑한 분위기가 돋보이는 주방
4633,3_560,계단 아래 공간을 활용하는 수납장 아이디어
4634,3_561,한가로운 마을 풍경을 즐기는 복층 생활공간
4635,3_562,FRP 그레이팅으로 바닥을 꾸민 2층 테라스
4636,3_563,온화한 기운이 가득한 저녁의 테라스 풍경
4637,3_564,가족의 일상에 유연하게 대응하는 가구 아이디어
4638,3_565,기본 공간 개요 및 분위기 설정
4639,3_566,비움의 미학
4640,3_567,"거실과 주방, 다이닝 룸의 경계"
4641,3_568,"현대적인 공간감, 주방과 다이닝 룸"
4642,3_569,아늑한 침실
4643,3_570,"인테리어 포인트, 자개"
4644,3_571,자연의 풍경과 어우러지는 소형 단독주택 외관
4645,3_572,가족의 여유와 행복을 위한 작은 마당 아이디어
4646,3_573,실내외 공용공간과 구들방을 배치한 1층 평면도
4647,3_574,푸근한 인상을 남기는 주택 전면 외관 디자인
4648,3_575,사적인 성격의 공간을 배치한 주택 2층 평면도
4649,3_576,따뜻한 분위기를 자아내는 원목 인테리어 디자인
4650,3_577,사용자의 생활방식에 맞춰 꾸민 주방 인테리어
4651,3_578,빛과 바람이 드나드는 개구부 디자인 아이디어
4652,3_579,틈과 모서리 공간을 알차게 활용하는 인테리어
4653,3_580,이웃이 편안한 마음으로 쉬었다 갈 수 있는 공간
4654,3_581,"우아하고, 밝은 공간 분위기"
4655,3_582,클래식한 분위기와 밝은 모던 분위기의 조화
4656,3_583,바닥재와 조화를 이루는 가구 디자인
4657,3_584,심플하지만 풍요로운 느낌
4658,3_585,거실 내 화장실
4659,3_586,안방 내 화장실
4660,3_587,건물 중앙에서 세대별 공간을 연결하는 안뜰
4661,3_588,자연의 소재를 듬뿍 사용한 생활공간 인테리어
4662,3_589,천창으로 빛이 쏟아지는 복도 끝의 공부방
4663,3_590,공간을 절약하는 붙박이 가구와 수납 아이디어
4664,3_591,풍부한 빛을 끌어들이는 천창과 작은 개구부
4665,3_592,공간을 유연하게 활용하는 실내 미닫이문
4666,3_593,안뜰을 중심으로 온 가족이 만나는 집
4667,3_594,공간감을 풍부하게 만드는 모서리 조명
4668,3_595,쾌적한 실내환경을 조성하는 가구 아이디어
